date;heure;CO;PM25;PM10;O3;NO2
;;mg/m3;microg/m3;microg/m3;microg/m3;microg/m3
14/10/2018;14;0;12;20;72;27
14/10/2018;15;0;13;18;68;29
14/10/2018;16;0;11;21;61;36
14/10/2018;17;0;13;24;45;54
14/10/2018;18;0;14;26;42;53
14/10/2018;19;0;13;22;41;55
14/10/2018;20;0;12;23;46;47
14/10/2018;21;0;11;18;43;45
14/10/2018;22;0;10;15;62;22
14/10/2018;23;0;8;12;68;18
14/10/2018;24;0;8;12;68;16
15/10/2018;1;0;9;10;69;14
15/10/2018;2;0;9;9;71;11
15/10/2018;3;0;10;11;70;11
15/10/2018;4;0;10;12;66;15
15/10/2018;5;0;12;13;48;34
15/10/2018;6;0;14;19;20;66
15/10/2018;7;0;16;24;8;83
15/10/2018;8;0;20;33;9;89
15/10/2018;9;0;21;47;22;76
15/10/2018;10;0;19;45;45;55
15/10/2018;11;0;16;36;69;33
15/10/2018;12;0;15;29;80;27
15/10/2018;13;0;15;25;82;24
15/10/2018;14;0;13;28;81;23
15/10/2018;15;0;13;30;71;39
15/10/2018;16;0;14;27;66;40
15/10/2018;17;0;15;25;63;46
15/10/2018;18;0;15;27;47;59
15/10/2018;19;0;18;31;26;76
15/10/2018;20;0;20;37;31;65
15/10/2018;21;0;19;31;39;56
15/10/2018;22;0;16;26;26;67
15/10/2018;23;0;17;26;21;68
15/10/2018;24;0;18;25;13;74
16/10/2018;1;0;17;27;7;78
16/10/2018;2;0;17;27;6;75
16/10/2018;3;0;17;26;13;68
16/10/2018;4;0;16;22;13;66
16/10/2018;5;0;17;26;3;80
16/10/2018;6;0;20;37;2;88
16/10/2018;7;1;24;54;3;93
16/10/2018;8;1;27;73;6;95
16/10/2018;9;1;34;86;7;102
16/10/2018;10;1;44;87;15;97
16/10/2018;11;0;34;62;32;72
16/10/2018;12;0;21;43;41;64
16/10/2018;13;0;18;36;55;49
16/10/2018;14;0;14;29;73;33
16/10/2018;15;0;13;19;73;34
16/10/2018;16;0;14;18;66;39
16/10/2018;17;0;14;27;50;53
16/10/2018;18;0;16;31;25;76
16/10/2018;19;1;20;32;5;103
16/10/2018;20;0;18;29;40;56
16/10/2018;21;0;15;22;38;47
16/10/2018;22;0;13;21;35;45
16/10/2018;23;0;12;19;32;45
16/10/2018;24;0;12;15;36;39
17/10/2018;1;0;11;16;40;28
17/10/2018;2;0;12;16;47;19
17/10/2018;3;0;11;13;43;17
17/10/2018;4;0;11;12;39;19
17/10/2018;5;0;12;15;24;33
17/10/2018;6;0;14;19;8;51
17/10/2018;7;0;16;24;5;63
17/10/2018;8;0;17;33;7;73
17/10/2018;9;0;21;45;9;75
17/10/2018;10;0;22;52;11;76
17/10/2018;11;0;22;52;24;62
17/10/2018;12;0;19;39;37;47
17/10/2018;13;0;21;42;37;46
17/10/2018;14;0;18;36;39;47
17/10/2018;15;0;16;33;39;45
17/10/2018;16;0;13;26;48;39
17/10/2018;17;0;11;27;51;39
17/10/2018;18;0;11;47;38;50
17/10/2018;19;0;13;25;27;62
17/10/2018;20;0;14;20;37;46
17/10/2018;21;0;15;20;34;39
17/10/2018;22;0;18;22;33;36
17/10/2018;23;0;18;23;35;28
17/10/2018;24;0;18;23;31;25
18/10/2018;1;0;24;29;27;21
18/10/2018;2;0;34;41;26;20
18/10/2018;3;0;31;39;28;18
18/10/2018;4;0;24;31;30;18
18/10/2018;5;0;23;29;23;25
18/10/2018;6;0;22;30;11;45
18/10/2018;7;0;23;32;9;52
18/10/2018;8;0;28;38;13;45
18/10/2018;9;0;26;44;17;40
18/10/2018;10;0;26;47;29;38
18/10/2018;11;0;30;44;37;33
18/10/2018;12;0;29;41;43;31
18/10/2018;13;0;28;40;53;27
18/10/2018;14;0;26;41;44;31
18/10/2018;15;0;26;45;48;25
18/10/2018;16;0;26;39;47;31
18/10/2018;17;0;22;36;47;35
18/10/2018;18;0;15;27;39;37
18/10/2018;19;0;11;22;29;45
18/10/2018;20;0;12;17;30;42
18/10/2018;21;0;12;17;29;36
18/10/2018;22;0;14;20;18;34
18/10/2018;23;0;15;23;17;32
18/10/2018;24;0;16;22;18;28
19/10/2018;1;0;14;20;17;24
19/10/2018;2;0;15;21;18;21
19/10/2018;3;0;18;25;17;19
19/10/2018;4;0;20;26;12;23
19/10/2018;5;0;24;29;6;34
19/10/2018;6;0;26;34;3;35
19/10/2018;7;0;30;39;3;37
19/10/2018;8;0;34;47;5;37
19/10/2018;9;0;36;48;9;31
19/10/2018;10;0;36;49;12;29
19/10/2018;11;0;38;47;15;36
19/10/2018;12;0;41;53;21;36
19/10/2018;13;0;39;50;43;25
19/10/2018;14;0;33;43;44;28
19/10/2018;15;0;33;45;50;27
19/10/2018;16;0;31;44;41;36
19/10/2018;17;0;31;44;38;35
19/10/2018;18;0;34;44;16;50
19/10/2018;19;0;37;47;8;60
19/10/2018;20;0;37;48;11;54
19/10/2018;21;0;34;43;14;44
19/10/2018;22;0;34;41;13;43
19/10/2018;23;0;27;32;17;40
19/10/2018;24;0;19;27;20;32
20/10/2018;1;0;18;27;19;31
20/10/2018;2;0;22;29;13;31
20/10/2018;3;0;27;29;12;28
20/10/2018;4;0;28;35;13;27
20/10/2018;5;0;30;37;7;33
20/10/2018;6;0;31;38;5;34
20/10/2018;7;0;33;43;6;35
20/10/2018;8;0;35;45;10;31
20/10/2018;9;0;38;46;12;31
20/10/2018;10;0;40;46;17;30
20/10/2018;11;0;36;42;26;31
20/10/2018;12;0;30;38;42;28
20/10/2018;13;0;24;30;49;24
20/10/2018;14;0;23;31;56;20
20/10/2018;15;0;22;28;54;21
20/10/2018;16;0;23;29;52;26
20/10/2018;17;0;26;30;40;34
20/10/2018;18;0;28;35;26;50
20/10/2018;19;0;30;39;19;60
20/10/2018;20;0;31;40;22;52
20/10/2018;21;0;33;39;13;53
20/10/2018;22;0;36;43;9;56
20/10/2018;23;0;38;48;13;47
20/10/2018;24;0;38;48;13;44
21/10/2018;1;0;38;46;10;42
21/10/2018;2;0;38;46;12;40
21/10/2018;3;0;37;44;14;33
21/10/2018;4;0;38;44;8;38
21/10/2018;5;0;38;47;14;30
21/10/2018;6;0;39;47;5;37
21/10/2018;7;0;39;48;6;36
21/10/2018;8;0;40;49;9;33
21/10/2018;9;0;43;50;13;33
21/10/2018;10;0;44;52;16;37
21/10/2018;11;0;47;56;18;46
21/10/2018;12;0;47;59;21;47
21/10/2018;13;0;44;57;26;54
21/10/2018;14;0;42;52;39;38
21/10/2018;15;0;33;42;44;33
21/10/2018;16;0;26;37;48;30
21/10/2018;17;0;26;32;43;37
21/10/2018;18;0;27;32;18;61
21/10/2018;19;0;29;35;11;68
21/10/2018;20;0;28;37;11;65
21/10/2018;21;0;30;38;10;63
21/10/2018;22;0;31;36;8;61
21/10/2018;23;0;29;36;9;58
21/10/2018;24;0;27;32;19;44
22/10/2018;1;0;25;29;33;27
22/10/2018;2;0;26;31;48;19
22/10/2018;3;0;24;31;51;15
22/10/2018;4;0;27;32;36;22
22/10/2018;5;0;31;34;22;32
22/10/2018;6;0;33;40;4;55
22/10/2018;7;0;39;50;4;53
22/10/2018;8;0;43;53;4;48
22/10/2018;9;0;32;41;8;46
22/10/2018;10;0;14;22;20;40
22/10/2018;11;0;8;10;26;33
22/10/2018;12;0;10;12;34;28
22/10/2018;13;0;10;19;36;25
22/10/2018;14;0;10;23;36;27
22/10/2018;15;0;12;23;38;28
22/10/2018;16;0;11;24;39;29
22/10/2018;17;0;9;20;36;38
22/10/2018;18;0;9;17;21;51
22/10/2018;19;0;14;19;16;58
22/10/2018;20;0;15;25;20;49
22/10/2018;21;0;14;25;33;35
22/10/2018;22;0;10;21;32;36
22/10/2018;23;0;8;18;40;29
22/10/2018;24;0;10;19;37;29
23/10/2018;1;0;12;21;39;26
23/10/2018;2;0;12;19;41;22
23/10/2018;3;0;9;17;44;20
23/10/2018;4;0;11;17;14;41
23/10/2018;5;0;10;16;9;50
23/10/2018;6;0;7;17;8;56
23/10/2018;7;0;7;21;3;66
23/10/2018;8;0;12;36;5;68
23/10/2018;9;0;14;40;7;71
23/10/2018;10;0;15;46;18;59
23/10/2018;11;0;16;33;31;42
23/10/2018;12;0;14;32;38;31
23/10/2018;13;0;14;29;40;29
23/10/2018;14;0;13;27;40;32
23/10/2018;15;0;12;31;41;32
23/10/2018;16;0;12;28;37;34
23/10/2018;17;0;13;29;25;45
23/10/2018;18;0;12;29;16;56
23/10/2018;19;0;13;30;15;57
23/10/2018;20;0;14;29;17;56
23/10/2018;21;0;14;25;36;32
23/10/2018;22;0;13;25;30;32
23/10/2018;23;0;13;24;33;26
23/10/2018;24;0;10;21;30;23
24/10/2018;1;0;9;22;19;35
24/10/2018;2;0;10;21;23;29
24/10/2018;3;0;10;19;24;24
24/10/2018;4;0;8;20;17;29
24/10/2018;5;0;10;23;12;34
24/10/2018;6;0;12;23;10;36
24/10/2018;7;0;12;27;5;42
24/10/2018;8;0;16;40;5;40
24/10/2018;9;0;17;37;11;36
24/10/2018;10;0;17;35;13;35
24/10/2018;11;0;17;38;17;35
24/10/2018;12;0;13;27;26;25
24/10/2018;13;0;12;22;22;28
24/10/2018;14;0;12;28;24;26
24/10/2018;15;0;9;23;23;26
24/10/2018;16;0;10;21;21;29
24/10/2018;17;0;11;20;21;30
24/10/2018;18;0;12;19;24;27
24/10/2018;19;0;13;19;22;30
24/10/2018;20;0;16;21;14;37
24/10/2018;21;0;17;21;20;31
24/10/2018;22;0;15;18;19;26
24/10/2018;23;0;14;18;22;27
24/10/2018;24;0;13;17;23;25
25/10/2018;1;0;14;17;21;24
25/10/2018;2;0;12;14;37;12
25/10/2018;3;0;10;8;49;9
25/10/2018;4;0;12;12;47;11
25/10/2018;5;0;13;17;37;23
25/10/2018;6;0;13;17;30;34
25/10/2018;7;0;10;19;20;45
25/10/2018;8;0;13;29;23;42
25/10/2018;9;0;16;29;28;33
25/10/2018;10;0;17;34;35;31
25/10/2018;11;0;19;36;42;25
25/10/2018;12;0;19;32;48;23
25/10/2018;13;0;21;34;42;26
25/10/2018;14;0;21;36;40;28
25/10/2018;15;0;21;36;36;33
25/10/2018;16;0;21;40;32;37
25/10/2018;17;0;24;44;25;40
25/10/2018;18;0;23;44;19;44
25/10/2018;19;0;26;40;23;39
25/10/2018;20;0;29;40;13;51
25/10/2018;21;0;29;42;6;58
25/10/2018;22;0;28;40;5;57
25/10/2018;23;0;24;38;17;45
25/10/2018;24;0;18;29;36;27
26/10/2018;1;0;16;26;35;25
26/10/2018;2;0;17;25;27;30
26/10/2018;3;0;19;27;44;17
26/10/2018;4;0;18;24;45;14
26/10/2018;5;0;16;23;48;19
26/10/2018;6;0;17;23;29;37
26/10/2018;7;0;17;30;15;52
26/10/2018;8;0;20;35;9;61
26/10/2018;9;0;20;37;15;55
26/10/2018;10;0;15;31;20;47
26/10/2018;11;0;15;32;33;36
26/10/2018;12;0;14;25;47;27
26/10/2018;13;0;11;19;48;29
26/10/2018;14;0;9;19;45;31
26/10/2018;15;0;8;19;47;29
26/10/2018;16;0;9;21;43;36
26/10/2018;17;0;7;20;49;26
26/10/2018;18;0;5;9;39;34
26/10/2018;19;0;9;11;42;31
26/10/2018;20;0;9;11;41;31
26/10/2018;21;0;10;14;37;30
26/10/2018;22;0;15;18;38;28
26/10/2018;23;0;10;11;38;28
26/10/2018;24;0;6;8;43;24
27/10/2018;1;0;3;8;37;23
27/10/2018;2;0;n/d;8;32;26
27/10/2018;3;0;7;9;27;29
27/10/2018;4;0;7;8;27;30
27/10/2018;5;0;8;8;18;38
27/10/2018;6;0;10;9;5;50
27/10/2018;7;0;13;13;11;47
27/10/2018;8;0;10;16;16;41
27/10/2018;9;0;12;20;21;38
27/10/2018;10;0;12;16;29;34
27/10/2018;11;0;11;19;41;27
27/10/2018;12;0;7;13;51;19
27/10/2018;13;0;6;8;49;20
27/10/2018;14;0;7;11;53;18
27/10/2018;15;0;7;14;52;19
27/10/2018;16;0;8;14;49;23
27/10/2018;17;0;8;11;41;30
27/10/2018;18;0;7;11;34;37
27/10/2018;19;0;10;10;33;40
27/10/2018;20;0;9;8;30;39
27/10/2018;21;0;10;9;32;33
27/10/2018;22;0;12;n/d;30;31
27/10/2018;23;0;12;9;31;29
27/10/2018;24;0;11;11;32;26
28/10/2018;1;0;11;10;30;25
28/10/2018;2;0;13;15;31;21
28/10/2018;3;0;16;15;29;20
28/10/2018;4;0;19;20;25;20
28/10/2018;5;0;19;22;23;21
28/10/2018;6;0;25;22;22;23
28/10/2018;7;0;23;24;18;24
28/10/2018;8;0;23;26;23;21
28/10/2018;9;0;25;23;26;20
28/10/2018;10;0;28;29;28;21
28/10/2018;11;0;25;28;30;21
28/10/2018;12;0;21;23;33;20
28/10/2018;13;0;21;21;35;17
28/10/2018;14;0;16;15;35;20
28/10/2018;15;0;16;20;34;21
28/10/2018;16;0;14;21;33;23
28/10/2018;17;0;12;20;32;23
28/10/2018;18;0;10;21;30;26
28/10/2018;19;0;14;17;34;24
28/10/2018;20;0;14;18;33;24
28/10/2018;21;0;11;17;33;21
28/10/2018;22;0;12;15;34;19
28/10/2018;23;0;15;14;33;19
28/10/2018;24;0;10;12;32;19
29/10/2018;1;0;11;14;32;16
29/10/2018;2;0;11;11;33;14
29/10/2018;3;0;12;13;29;15
29/10/2018;4;0;13;n/d;28;15
29/10/2018;5;0;13;n/d;23;18
29/10/2018;6;0;15;n/d;15;27
29/10/2018;7;0;17;17;9;35
29/10/2018;8;0;19;18;10;33
29/10/2018;9;0;18;25;11;32
29/10/2018;10;0;21;30;12;30
29/10/2018;11;0;22;24;16;27
29/10/2018;12;0;20;24;17;26
29/10/2018;13;0;21;28;17;26
29/10/2018;14;0;20;28;16;28
29/10/2018;15;0;21;28;11;32
29/10/2018;16;0;20;25;12;34
29/10/2018;17;0;21;27;10;37
29/10/2018;18;0;20;24;10;37
29/10/2018;19;0;24;23;9;38
29/10/2018;20;0;21;22;16;34
29/10/2018;21;0;17;24;20;28
29/10/2018;22;0;20;19;24;24
29/10/2018;23;0;20;20;22;24
29/10/2018;24;0;20;20;19;24
30/10/2018;1;0;18;19;20;24
30/10/2018;2;0;17;n/d;20;21
30/10/2018;3;0;12;n/d;23;17
30/10/2018;4;0;9;n/d;24;17
30/10/2018;5;0;8;n/d;26;17
30/10/2018;6;0;8;n/d;17;29
30/10/2018;7;0;5;5;7;44
30/10/2018;8;0;8;10;5;46
30/10/2018;9;0;9;14;14;43
30/10/2018;10;0;8;9;22;39
30/10/2018;11;0;9;n/d;27;37
30/10/2018;12;0;10;n/d;30;35
30/10/2018;13;0;8;n/d;36;29
30/10/2018;14;0;8;n/d;43;26
30/10/2018;15;0;8;n/d;40;32
30/10/2018;16;0;6;15;35;39
30/10/2018;17;0;6;14;28;45
30/10/2018;18;1;8;11;11;65
30/10/2018;19;1;11;17;7;69
30/10/2018;20;1;13;22;6;67
30/10/2018;21;1;16;24;7;58
30/10/2018;22;1;17;23;7;53
30/10/2018;23;0;17;21;7;48
30/10/2018;24;0;18;19;10;44
31/10/2018;1;0;19;22;6;47
31/10/2018;2;0;19;24;9;39
31/10/2018;3;0;16;17;14;31
31/10/2018;4;0;15;14;8;39
31/10/2018;5;0;15;15;11;38
31/10/2018;6;0;11;10;11;38
31/10/2018;7;0;11;16;6;48
31/10/2018;8;0;13;19;6;51
31/10/2018;9;0;17;24;8;51
31/10/2018;10;0;18;28;10;46
31/10/2018;11;0;19;29;11;47
31/10/2018;12;0;21;31;14;41
31/10/2018;13;0;16;24;21;38
31/10/2018;14;0;14;25;17;45
31/10/2018;15;0;13;20;13;48
31/10/2018;16;0;12;17;10;53
31/10/2018;17;0;15;19;5;59
31/10/2018;18;1;12;12;6;58
31/10/2018;19;0;13;16;9;53
31/10/2018;20;0;12;16;21;42
31/10/2018;21;0;12;13;27;36
31/10/2018;22;0;13;11;20;45
31/10/2018;23;0;12;11;12;55
31/10/2018;24;0;11;14;26;44
01/11/2018;1;0;7;10;28;39
01/11/2018;2;0;8;10;31;39
01/11/2018;3;0;7;9;41;32
01/11/2018;4;0;6;7;39;35
01/11/2018;5;0;6;6;34;39
01/11/2018;6;0;6;7;29;43
01/11/2018;7;0;6;8;22;53
01/11/2018;8;0;5;5;36;40
01/11/2018;9;0;5;4;40;34
01/11/2018;10;0;5;7;41;32
01/11/2018;11;0;6;7;45;22
01/11/2018;12;0;9;11;31;28
01/11/2018;13;0;10;14;24;31
01/11/2018;14;0;12;15;23;38
01/11/2018;15;0;12;12;19;41
01/11/2018;16;0;13;13;10;45
01/11/2018;17;0;13;14;7;45
01/11/2018;18;0;13;14;9;41
01/11/2018;19;0;13;15;24;40
01/11/2018;20;0;11;12;28;44
01/11/2018;21;0;13;11;26;40
01/11/2018;22;0;12;12;30;35
01/11/2018;23;0;10;11;28;37
01/11/2018;24;0;9;11;23;41
02/11/2018;1;0;8;8;30;31
02/11/2018;2;0;9;9;34;23
02/11/2018;3;0;8;9;31;25
02/11/2018;4;0;8;9;27;28
02/11/2018;5;0;7;7;21;36
02/11/2018;6;0;6;9;18;42
02/11/2018;7;0;7;10;11;49
02/11/2018;8;0;12;11;13;45
02/11/2018;9;0;13;17;11;52
02/11/2018;10;0;13;20;21;45
02/11/2018;11;0;13;19;28;42
02/11/2018;12;0;17;21;36;31
02/11/2018;13;0;18;21;51;24
02/11/2018;14;0;8;9;64;19
02/11/2018;15;0;6;10;62;20
02/11/2018;16;0;9;10;55;27
02/11/2018;17;0;6;12;33;51
02/11/2018;18;0;9;14;17;64
02/11/2018;19;0;11;14;11;70
02/11/2018;20;0;14;20;7;74
02/11/2018;21;0;19;23;5;76
02/11/2018;22;0;20;24;4;77
02/11/2018;23;0;20;26;4;76
02/11/2018;24;0;21;25;5;71
03/11/2018;1;0;17;20;4;72
03/11/2018;2;0;16;19;4;69
03/11/2018;3;0;15;18;4;68
03/11/2018;4;1;18;21;4;71
03/11/2018;5;1;26;30;4;69
03/11/2018;6;1;29;31;4;65
03/11/2018;7;1;25;34;2;66
03/11/2018;8;0;20;24;4;66
03/11/2018;9;1;21;32;13;64
03/11/2018;10;0;18;24;23;51
03/11/2018;11;0;17;16;31;41
03/11/2018;12;0;18;24;47;30
03/11/2018;13;0;12;18;48;33
03/11/2018;14;0;13;13;48;34
03/11/2018;15;0;15;17;38;43
03/11/2018;16;0;18;18;25;50
03/11/2018;17;0;20;23;18;61
03/11/2018;18;0;22;21;8;77
03/11/2018;19;0;23;26;5;77
03/11/2018;20;0;27;31;8;72
03/11/2018;21;1;32;36;5;81
03/11/2018;22;1;36;47;5;73
03/11/2018;23;1;40;48;4;71
03/11/2018;24;1;38;45;4;70
04/11/2018;1;1;37;44;4;65
04/11/2018;2;1;35;39;4;61
04/11/2018;3;1;31;38;4;53
04/11/2018;4;1;33;37;4;47
04/11/2018;5;0;30;33;4;42
04/11/2018;6;1;29;34;4;41
04/11/2018;7;0;30;33;4;38
04/11/2018;8;0;31;35;6;35
04/11/2018;9;0;31;31;8;32
04/11/2018;10;1;32;34;11;34
04/11/2018;11;1;32;39;15;35
04/11/2018;12;0;33;36;20;31
04/11/2018;13;0;29;26;24;28
04/11/2018;14;0;23;24;27;30
04/11/2018;15;0;23;24;20;40
04/11/2018;16;0;22;28;23;38
04/11/2018;17;0;25;29;16;45
04/11/2018;18;0;31;33;7;57
04/11/2018;19;1;34;38;6;54
04/11/2018;20;1;33;38;5;52
04/11/2018;21;1;34;40;5;51
04/11/2018;22;1;34;40;6;48
04/11/2018;23;0;31;35;11;40
04/11/2018;24;0;28;30;12;36
05/11/2018;1;0;27;27;6;39
05/11/2018;2;0;25;28;9;37
05/11/2018;3;0;23;23;9;32
05/11/2018;4;0;23;23;10;29
05/11/2018;5;0;22;21;8;30
05/11/2018;6;0;24;22;4;33
05/11/2018;7;0;26;29;4;39
05/11/2018;8;0;27;30;5;38
05/11/2018;9;1;29;39;7;40
05/11/2018;10;0;30;43;10;40
05/11/2018;11;1;29;46;12;48
05/11/2018;12;0;24;44;24;45
05/11/2018;13;0;16;27;32;40
05/11/2018;14;0;12;26;31;43
05/11/2018;15;0;11;32;31;41
05/11/2018;16;0;13;24;10;64
05/11/2018;17;0;17;28;6;63
05/11/2018;18;0;18;25;5;60
05/11/2018;19;1;20;28;4;61
05/11/2018;20;0;21;29;5;61
05/11/2018;21;0;19;25;7;57
05/11/2018;22;0;16;20;14;49
05/11/2018;23;0;13;13;16;48
05/11/2018;24;0;11;13;12;51
06/11/2018;1;0;9;11;11;51
06/11/2018;2;0;9;14;20;42
06/11/2018;3;0;8;12;24;34
06/11/2018;4;0;9;10;21;38
06/11/2018;5;0;8;6;18;42
06/11/2018;6;0;10;11;1;62
06/11/2018;7;0;10;19;2;66
06/11/2018;8;1;13;22;4;68
06/11/2018;9;1;15;41;9;64
06/11/2018;10;0;9;22;17;56
06/11/2018;11;0;10;24;33;46
06/11/2018;12;0;10;19;43;38
06/11/2018;13;0;10;16;50;35
06/11/2018;14;0;10;21;56;33
06/11/2018;15;0;6;31;59;30
06/11/2018;16;0;6;13;45;30
06/11/2018;17;0;8;10;32;39
06/11/2018;18;0;5;6;28;46
06/11/2018;19;0;5;8;21;51
06/11/2018;20;0;6;7;37;36
06/11/2018;21;0;6;6;25;44
06/11/2018;22;0;8;6;34;35
06/11/2018;23;0;9;9;35;31
06/11/2018;24;0;9;11;34;30
07/11/2018;1;0;8;9;39;22
07/11/2018;2;0;6;6;40;18
07/11/2018;3;0;5;3;43;16
07/11/2018;4;0;4;1;46;16
07/11/2018;5;0;3;4;45;18
07/11/2018;6;0;4;4;35;32
07/11/2018;7;0;6;6;23;44
07/11/2018;8;0;7;8;18;47
07/11/2018;9;0;6;11;23;44
07/11/2018;10;0;5;9;21;47
07/11/2018;11;0;5;10;23;46
07/11/2018;12;0;6;10;29;37
07/11/2018;13;0;8;11;28;37
07/11/2018;14;0;9;9;32;33
07/11/2018;15;0;7;11;37;31
07/11/2018;16;0;6;8;38;31
07/11/2018;17;0;6;7;36;35
07/11/2018;18;0;6;8;29;42
07/11/2018;19;0;7;10;24;46
07/11/2018;20;0;9;11;26;45
07/11/2018;21;0;8;11;36;33
07/11/2018;22;0;8;11;40;28
07/11/2018;23;0;8;8;42;24
07/11/2018;24;0;7;9;40;23
08/11/2018;1;0;6;6;47;19
08/11/2018;2;0;4;8;50;16
08/11/2018;3;0;6;9;44;18
08/11/2018;4;0;7;14;35;20
08/11/2018;5;0;8;15;34;24
08/11/2018;6;0;8;14;22;40
08/11/2018;7;0;9;16;16;48
08/11/2018;8;0;11;19;15;53
08/11/2018;9;0;11;23;15;54
08/11/2018;10;0;13;21;21;52
08/11/2018;11;0;15;29;23;51
08/11/2018;12;0;14;27;32;48
08/11/2018;13;0;15;27;35;44
08/11/2018;14;0;12;28;45;36
08/11/2018;15;0;12;35;54;26
08/11/2018;16;0;11;36;51;31
08/11/2018;17;0;7;20;37;40
08/11/2018;18;0;8;16;32;43
08/11/2018;19;0;10;18;29;44
08/11/2018;20;0;10;17;29;44
08/11/2018;21;0;11;19;30;41
08/11/2018;22;0;12;18;31;36
08/11/2018;23;0;12;15;26;36
08/11/2018;24;0;11;16;24;36
09/11/2018;1;0;11;11;15;43
09/11/2018;2;0;11;13;16;41
09/11/2018;3;0;10;13;13;40
09/11/2018;4;0;11;15;15;36
09/11/2018;5;0;11;14;17;29
09/11/2018;6;0;10;11;5;44
09/11/2018;7;0;12;18;n/d;51
09/11/2018;8;1;15;21;2;49
09/11/2018;9;1;15;24;1;52
09/11/2018;10;1;17;32;4;48
09/11/2018;11;1;18;35;8;49
09/11/2018;12;0;18;40;14;46
09/11/2018;13;0;15;28;23;38
09/11/2018;14;0;15;24;24;40
09/11/2018;15;0;12;23;35;31
09/11/2018;16;0;10;22;30;43
09/11/2018;17;0;9;18;19;55
09/11/2018;18;0;10;16;12;62
09/11/2018;19;1;12;21;7;70
09/11/2018;20;0;13;21;16;59
09/11/2018;21;0;12;20;21;52
09/11/2018;22;0;12;18;38;35
09/11/2018;23;0;10;14;46;24
09/11/2018;24;0;8;11;46;23
10/11/2018;1;0;7;9;50;18
10/11/2018;2;0;5;8;50;17
10/11/2018;3;0;4;5;52;12
10/11/2018;4;0;4;2;53;10
10/11/2018;5;0;5;3;55;9
10/11/2018;6;0;1;3;54;11
10/11/2018;7;0;n/d;3;49;17
10/11/2018;8;0;n/d;2;40;25
10/11/2018;9;0;n/d;4;34;30
10/11/2018;10;0;n/d;2;33;29
10/11/2018;11;0;n/d;5;33;30
10/11/2018;12;0;n/d;3;33;30
10/11/2018;13;0;n/d;3;47;36
10/11/2018;14;0;n/d;4;40;44
10/11/2018;15;0;6;7;28;42
10/11/2018;16;0;7;8;28;41
10/11/2018;17;0;8;6;27;40
10/11/2018;18;0;9;10;32;36
10/11/2018;19;0;9;14;30;38
10/11/2018;20;0;9;14;35;33
10/11/2018;21;0;9;12;35;31
10/11/2018;22;0;9;16;38;25
10/11/2018;23;0;9;12;38;24
10/11/2018;24;0;9;13;44;20
11/11/2018;1;0;7;10;49;18
11/11/2018;2;0;7;7;47;19
11/11/2018;3;0;7;7;53;13
11/11/2018;4;0;6;4;52;15
11/11/2018;5;0;5;6;54;12
11/11/2018;6;0;n/d;5;50;14
11/11/2018;7;0;n/d;2;48;13
11/11/2018;8;0;n/d;4;57;14
11/11/2018;9;0;n/d;2;50;17
11/11/2018;10;0;n/d;1;39;25
11/11/2018;11;0;5;5;36;24
11/11/2018;12;0;7;7;33;30
11/11/2018;13;0;7;5;38;29
11/11/2018;14;0;8;7;37;32
11/11/2018;15;0;9;5;34;30
11/11/2018;16;0;9;7;39;32
11/11/2018;17;0;8;n/d;27;49
11/11/2018;18;0;12;n/d;27;48
11/11/2018;19;0;11;n/d;30;44
11/11/2018;20;0;10;n/d;26;47
11/11/2018;21;0;8;n/d;26;44
11/11/2018;22;0;9;7;14;56
11/11/2018;23;0;13;12;9;60
11/11/2018;24;0;11;14;12;49
12/11/2018;1;0;13;14;14;43
12/11/2018;2;0;n/d;9;26;29
12/11/2018;3;0;n/d;9;39;21
12/11/2018;4;0;n/d;2;43;21
12/11/2018;5;0;n/d;1;36;27
12/11/2018;6;0;n/d;5;26;42
12/11/2018;7;0;n/d;2;21;52
12/11/2018;8;0;n/d;5;20;58
12/11/2018;9;0;5;7;n/d;54
12/11/2018;10;0;4;9;20;59
12/11/2018;11;0;7;7;37;45
12/11/2018;12;0;8;9;20;68
12/11/2018;13;0;8;9;27;57
12/11/2018;14;0;12;n/d;n/d;57
12/11/2018;15;0;9;n/d;n/d;48
12/11/2018;16;0;10;14;20;51
12/11/2018;17;0;10;11;21;50
12/11/2018;18;0;6;5;11;63
12/11/2018;19;0;7;10;4;68
12/11/2018;20;0;8;10;7;60
12/11/2018;21;0;10;11;13;52
12/11/2018;22;0;10;9;10;52
12/11/2018;23;0;12;13;13;43
12/11/2018;24;0;13;13;21;31
13/11/2018;1;0;13;14;28;23
13/11/2018;2;0;14;13;35;17
13/11/2018;3;0;12;11;42;14
13/11/2018;4;0;9;9;42;15
13/11/2018;5;0;8;9;37;19
13/11/2018;6;0;8;14;19;38
13/11/2018;7;0;8;13;10;53
13/11/2018;8;0;9;14;12;54
13/11/2018;9;0;9;16;18;49
13/11/2018;10;0;9;19;32;37
13/11/2018;11;0;10;23;42;26
13/11/2018;12;0;9;18;46;25
13/11/2018;13;0;10;18;43;31
13/11/2018;14;n/d;11;38;n/d;n/d
13/11/2018;15;0;7;34;46;35
13/11/2018;16;0;8;44;32;45
13/11/2018;17;0;7;24;18;58
13/11/2018;18;0;10;19;4;76
13/11/2018;19;1;12;21;2;81
13/11/2018;20;1;17;26;2;79
13/11/2018;21;1;17;29;2;78
